2022-12-06 15:32:33.2617||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:32:33.4022||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:32:33.4022||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:32:36.6522||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:36.6522||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:36.6522||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:36.6727||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:41.7078||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:41.7078||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:41.7078||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:41.7078||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:46.7553||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:46.7553||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:46.8637||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:46.8637||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:32:51.8869||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:32:51.9092||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:03.2759||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:33:03.4144||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:33:09.5161||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:33:09.5161||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:33:09.5161||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:09.5161||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:14.5224||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:14.5224||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:14.5277||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:14.5277||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:19.5332||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:19.5332||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:19.5332||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:19.5332||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:24.5414||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:24.5414||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:24.5414||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:24.5423||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:29.5547||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:29.5547||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:29.5547||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:29.5547||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:34.5636||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:34.5636||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:34.5636||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:34.5636||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:39.5223||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:33:39.5283||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:33:39.5473||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:33:39.5473||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:33:39.5678||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:39.5678||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:39.5921||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:39.5921||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:44.6066||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:44.6066||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:44.6066||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:44.6066||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:49.6221||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:49.6221||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:49.6221||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:49.6221||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:54.6307||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:54.6307||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:54.6307||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:54.6307||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:59.6356||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:59.6356||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:33:59.6719||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:33:59.6719||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:04.6880||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:04.6880||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:04.6880||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:04.6880||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:09.5515||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:34:09.5515||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:34:09.5515||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:34:09.5515||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:34:09.6932||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:09.6932||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:09.6932||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:09.6932||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:14.7081||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:14.7081||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:14.7081||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:14.7081||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:19.7232||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:19.7232||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:19.7232||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:19.7232||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:24.7376||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:24.7376||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:24.7376||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:24.7376||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:29.7552||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:29.7552||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:34:39.5566||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:34:39.5566||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:34:59.3935||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:34:59.3935||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:59.3935||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:34:59.3935||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:35:04.4054||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:04.4054||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:04.4054||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:04.4054||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:09.4177||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:09.4177||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:09.4177||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:09.4177||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:14.4203||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:14.4203||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:14.4203||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:14.4203||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:19.4343||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:19.4343||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:19.4343||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:19.4343||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:24.4407||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:24.4407||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:24.4407||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:24.4407||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:29.4512||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:29.4512||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:29.4512||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:29.4512||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:29.5948||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:35:29.5948||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:35:29.5948||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:35:29.5948||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:35:34.4543||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:34.4543||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:34.4543||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:34.4543||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:39.4616||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:39.4616||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:39.4616||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:39.4616||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:44.4727||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:44.4727||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:44.4727||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:44.4727||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:49.4815||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:49.4815||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:49.4815||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:49.4815||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:54.4913||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:54.4913||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:54.4913||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:54.4913||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:59.5060||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:59.5060||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:35:59.5060||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:59.5060||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:35:59.6027||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 heartbeat successfully sent 
2022-12-06 15:35:59.6027||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 heartbeat successfully sent 
2022-12-06 15:35:59.6027||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:bafeb543 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:35:59.6027||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:23352:6e715045 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:36:04.5199||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:36:04.5199||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:36:04.5199||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:36:04.5199||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:36:09.5211||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:36:09.5211||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:36:09.5371||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:36:09.5371||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:36:14.5340||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:36:14.5340||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:36:14.5502||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
